545.905457	71.00013	203.999972	91.855192	177.864415	1.979001
551.903468	48.400846	211.703952	104.942906	168.21652	13.447305
559.103759	61.705914	224.700128	96.722224	151.248587	19.477354
567.615335	85.863553	237.299936	87.073735	141.174371	25.472774
584.812038	109.999832	253.100142	79.219738	135.392926	33.190289
621.703475	136.905581	277.002412	64.688243	127.768201	44.711961
645.60368	123.998548	295.503391	54.71658	117.662863	54.990922
672.010027	114.500899	308.501438	39.105912	111.320811	65.637817
825.01717	100.396239	309.799996	55.821941	135.968266	103.886706
869.107357	0.801137	274.200533	38.074795	141.968595	131.518489
867.806262	-23.898327	262.404139	19.926878	152.100351	131.507864
830.302044	-90.30086	229.000619	-0.014844	166.576919	144.865784
737.506772	-122.403306	210.400973	-18.40412	175.410267	160.820347
761.008123	288.301781	166.200977	-35.67557	157.883234	-23.722309
773.011709	296.602529	120.401162	-51.181878	146.40006	-37.066024
688.821371	290.706567	81.200387	-35.220445	136.798023	-43.614329
700.105895	287.60093	45.800322	-49.688152	133.231255	-59.25198
627.624494	262.810606	73.400191	-21.441588	136.38558	-47.730474
532.568693	72.305293	173.501515	0.267179	171.548735	-89.736284
553.400893	8.69953	198.300204	-22.005112	177.692974	-131.595493
