P13, 331.530000, 2.862000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P14, 331.170000, 0.603000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P15, 331.030000, -0.413000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P16, 331.020000, -0.532000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P17, 330.860000, -2.762000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P18, 330.600000, -4.357000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P19, 330.590000, -4.512000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P20, 330.600000, -4.871000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P21, 330.570000, -6.794000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P22, 330.550000, -8.879000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P23, 330.590000, -10.767000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P24, 330.810000, -12.592000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P25, 331.040000, -14.883000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P26, 331.260000, -16.981000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P27, 331.500000, -18.689000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P28, 331.790000, -20.682000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P29, 332.220000, -22.783000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P30, 332.380000, -23.326000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P31, 332.440000, -23.502000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P32, 332.500000, -23.651000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P33, 332.690000, -24.000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P34, 332.830000, -24.210000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P35, 333.000000, -24.397000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P36, 333.200000, -24.557000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P37, 333.420000, -24.691000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P38, 334.340000, -25.046000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P39, 334.700000, -25.136000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P40, 335.030000, -25.207000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P41, 335.470000, -25.430000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P42, 335.620000, -25.744000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P43, 335.510000, -26.075000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P44, 335.060000, -26.568000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P45, 334.620000, -26.863000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P46, 334.490000, -26.982000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P47, 334.270000, -27.257000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P48, 334.180000, -27.393000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P49, 334.100000, -27.527000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P50, 334.030000, -27.664000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P51, 333.830000, -28.158000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P52, 333.760000, -28.374000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P53, 333.720000, -28.603000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P54, 334.040000, -30.949000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P55, 334.510000, -33.033000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P56, 335.050000, -35.633000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P57, 335.390000, -37.686000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P58, 336.070000, -40.014000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P59, 336.120000, -40.201000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P60, 336.390000, -41.807000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P61, 336.900000, -43.877000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P62, 337.530000, -46.195000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P63, 337.710000, -47.302000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P64, 337.730000, -47.432000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P65, 338.010000, -48.306000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P66, 338.490000, -50.204000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P67, 338.980000, -52.270000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P68, 339.510000, -54.607000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P69, 340.140000, -56.633000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P70, 340.680000, -58.459000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P71, 340.920000, -59.720000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P72, 341.530000, -61.650000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P73, 342.060000, -63.915000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P74, 342.700000, -66.333000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P75, 343.300000, -68.486000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P76, 343.800000, -70.601000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P77, 343.840000, -70.789000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P78, 344.430000, -72.192000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P79, 344.530000, -72.427000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P80, 344.650000, -72.635000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P81, 344.790000, -72.813000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P82, 344.960000, -72.931000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P83, 345.580000, -72.980000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P84, 345.820000, -72.982000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P85, 346.060000, -73.007000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P86, 346.300000, -73.061000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P87, 346.510000, -73.131000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P88, 346.650000, -73.196000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P89, 346.720000, -73.262000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P90, 346.760000, -73.363000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P91, 346.800000, -73.734000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P92, 346.720000, -74.132000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P93, 345.780000, -74.936000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P94, 345.590000, -75.092000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P95, 345.440000, -75.241000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P96, 345.360000, -75.377000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P97, 345.310000, -75.529000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P98, 345.240000, -75.928000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P99, 345.220000, -76.101000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P100, 345.210000, -76.230000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P101, 345.220000, -76.460000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P102, 345.240000, -76.582000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P103, 345.760000, -78.485000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P104, 346.330000, -80.546000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P105, 346.870000, -83.160000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P106, 347.320000, -85.458000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P107, 347.850000, -87.762000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P108, 348.350000, -90.082000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P109, 348.720000, -92.071000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P110, 349.210000, -94.421000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P111, 349.520000, -96.428000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P112, 349.830000, -98.472000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P113, 350.360000, -100.470000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P114, 350.730000, -101.770000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P115, 351.080000, -104.000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P116, 351.380000, -105.930000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P117, 351.610000, -108.110000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P118, 351.590000, -110.130000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P119, 351.610000, -112.140000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P120, 351.600000, -112.420000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P121, 351.570000, -113.000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P122, 351.570000, -113.120000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P123, 351.570000, -113.240000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P124, 351.320000, -115.170000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P125, 351.020000, -117.430000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P126, 350.530000, -119.830000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P127, 350.270000, -120.560000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P128, 349.550000, -122.690000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P129, 348.710000, -124.740000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P130, 347.560000, -127.030000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P131, 346.340000, -128.820000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P132, 346.050000, -129.190000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P133, 344.850000, -130.520000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P134, 343.500000, -132.140000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P135, 343.370000, -132.280000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P136, 341.740000, -133.790000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P137, 340.600000, -134.660000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P138, 339.280000, -135.740000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P139, 336.940000, -137.060000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P140, 334.550000, -138.190000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P141, 332.470000, -139.040000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P142, 330.400000, -139.590000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P143, 328.680000, -140.270000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P144, 328.500000, -140.380000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P145, 327.740000, -141.080000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P146, 327.390000, -141.430000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P147, 327.130000, -141.320000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P148, 326.340000, -140.850000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P149, 326.220000, -140.770000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P150, 325.270000, -140.340000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P151, 325.130000, -140.300000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P152, 322.780000, -140.280000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P153, 322.130000, -140.300000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P154, 319.990000, -139.970000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P155, 317.990000, -139.480000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P156, 315.780000, -138.660000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P157, 313.840000, -137.980000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P158, 311.460000, -136.770000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P159, 309.440000, -135.490000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P160, 308.240000, -134.700000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P161, 308.120000, -134.610000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P162, 306.590000, -133.380000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P163, 305.090000, -131.910000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P164, 303.590000, -130.260000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P165, 302.310000, -128.310000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P166, 300.990000, -125.880000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P167, 300.360000, -125.190000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P168, 300.220000, -125.040000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P169, 299.150000, -122.940000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P170, 298.320000, -121.050000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P171, 297.490000, -119.000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P172, 296.950000, -117.010000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P173, 296.460000, -115.060000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P174, 295.880000, -112.540000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
P175, 295.280000, -110.110000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, Right, UnKnown, UnKnown, 1, -1, 1, 0,#....
